carat,cut,color,clarity,depth,table,price,x,y,z
0.5,Very Good,D,VS2,61.1,58,1565,5.09,5.18,3.14
0.42,Ideal,G,VS1,62.5,54,921,4.79,4.84,3.01
0.71,Very Good,G,VS1,63.5,56,2368,5.67,5.63,3.59
2.01,Premium,J,SI1,60.3,56,11188,8.02,7.96,4.82
2.01,Ideal,G,SI2,61,54,16922,8.01,8.13,4.92
0.4,Ideal,G,IF,62.2,55,1333,4.73,4.76,2.95
0.42,Ideal,G,SI1,61.6,56,896,4.81,4.84,2.97
1.76,Premium,D,SI1,61,60,12063,7.76,7.68,4.77
0.3,Ideal,G,VVS2,61.5,55,684,4.3,4.32,2.65
0.4,Ideal,E,VVS1,61.5,56,1397,4.73,4.7,2.9
2.02,Premium,F,SI2,61.5,60,14790,8.15,8.05,4.98
0.73,Premium,E,SI1,62.7,58,2703,5.76,5.7,3.59
0.7,Good,E,VS2,60.1,62,2606,5.77,5.74,3.46
2.14,Ideal,H,SI2,63,55,12720,8.25,8.23,5.19
0.4,Very Good,F,SI1,63.3,57,798,4.68,4.73,2.98
0.31,Premium,G,VS1,62.1,58,625,4.31,4.36,2.69
1.01,Very Good,D,SI1,62.5,61,5832,6.34,6.4,3.98
0.44,Premium,F,VVS2,61.6,58,1253,4.89,4.85,3
0.51,Good,G,SI2,63.6,54,1029,5.05,5.08,3.22
1.18,Premium,E,SI2,62.5,60,5181,6.74,6.7,4.2
1.52,Very Good,G,VS2,61.9,56,13161,7.28,7.39,4.54
1.5,Good,G,SI1,58.4,65,7434,7.45,7.41,4.34
1.13,Ideal,H,SI1,61.3,57,4556,6.72,6.7,4.11
1.1,Very Good,D,VS1,59.7,58,9901,6.69,6.72,4
2.02,Premium,I,SI1,61.4,58,14240,8.14,8.07,4.98
0.7,Very Good,F,VVS1,63.3,62,3204,5.67,5.57,3.56
0.31,Premium,E,SI2,61.2,61,558,4.37,4.36,2.67
1.01,Ideal,G,SI2,62.1,59,4209,6.45,6.41,3.99
1.08,Ideal,G,SI2,61.9,57,4544,6.55,6.57,4.06
0.66,Ideal,H,SI1,60.9,55,1780,5.63,5.7,3.45
2.09,Premium,J,VS1,61.2,59,15035,8.22,8.31,5.06
0.7,Good,D,VS1,57.8,60,3239,5.85,5.87,3.39
0.3,Very Good,G,VS2,63,56,526,4.27,4.3,2.7
0.54,Ideal,D,VS1,61.6,54,1987,5.24,5.25,3.23
0.33,Ideal,F,VS2,62.3,56,854,4.46,4.43,2.77
0.44,Ideal,H,IF,61.5,56,1185,4.89,4.93,3.02
0.51,Ideal,G,SI2,61.3,58,1091,5.15,5.19,3.17
0.91,Very Good,G,SI2,60.4,61,3435,6.21,6.28,3.77
2.01,Very Good,I,VVS2,63.5,58,15952,7.92,7.82,5
0.71,Ideal,D,VS1,62.2,55,3192,5.71,5.74,3.56
0.42,Premium,G,VVS1,59.3,59,1179,4.9,4.92,2.91
1.28,Premium,E,SI2,62.5,58,5620,6.93,6.89,4.32
0.3,Ideal,F,IF,60.9,57,873,4.35,4.38,2.66
0.51,Premium,G,VS2,62.6,57,1443,5.15,5.1,3.21
0.41,Ideal,F,VVS2,61.4,56,1115,4.76,4.81,2.94
1.21,Ideal,I,VVS2,61.3,56,7938,6.83,6.87,4.2
0.91,Good,H,SI1,63.9,60,3425,6.13,6.08,3.9
0.7,Fair,G,SI1,65,59,1982,5.57,5.5,3.6
1.51,Very Good,G,VS1,60.2,63,12430,7.39,7.36,4.44
1.21,Ideal,G,VS1,61.8,55,8864,6.81,6.87,4.23
0.81,Ideal,E,SI1,61.3,57,3338,6.08,6.03,3.71
1.03,Very Good,G,SI1,62.6,56,5024,6.41,6.44,4.02
1.51,Ideal,G,VS2,60.8,54,12100,7.45,7.43,4.52
0.59,Ideal,H,SI2,61.9,55,1292,5.37,5.39,3.33
0.42,Ideal,H,VVS1,62.4,55,1142,4.8,4.79,2.99
0.31,Ideal,E,VS2,61.8,56,622,4.35,4.37,2.69
0.26,Ideal,D,VVS2,61.4,55,777,4.1,4.17,2.54
1,Ideal,G,VVS1,61.9,57,8217,6.39,6.43,3.97
0.4,Ideal,E,VVS2,61.7,55,1158,4.74,4.76,2.93
1.53,Premium,G,SI1,62.3,58,11421,7.35,7.3,4.56
0.34,Ideal,D,VS2,60.8,57,805,4.5,4.52,2.74
1.59,Premium,I,VS2,60.2,60,10222,7.61,7.58,4.57
0.54,Very Good,D,VS2,63.2,55,1786,5.21,5.17,3.28
1.03,Premium,D,SI1,61.2,54,6056,6.61,6.53,4.02
1.25,Ideal,D,VS1,61.7,56,10441,6.92,7.01,4.3
0.62,Ideal,G,IF,60.3,57,3378,5.54,5.61,3.35
0.8,Fair,E,SI1,56.3,63,2885,6.22,6.14,3.48
0.43,Ideal,G,VS1,61.2,57,880,4.83,4.88,2.97
1.5,Good,G,VS1,63.8,58,13596,7.12,7.21,4.57
1.21,Premium,H,SI2,60.6,56,5140,6.92,6.84,4.17
0.52,Ideal,F,VVS2,62.5,57,2064,5.15,5.19,3.23
0.3,Ideal,E,VS2,61.3,57,621,4.3,4.34,2.65
0.39,Ideal,E,IF,61.5,55.5,1418,4.68,4.72,2.88
1,Very Good,G,VS2,60.6,60,5623,6.4,6.5,3.91
0.71,Premium,F,SI2,62.1,60,2275,5.7,5.66,3.53
1.05,Ideal,F,VVS1,59,60,12315,6.62,6.67,3.92
2.12,Premium,E,SI2,58.3,59,18120,8.48,8.41,4.92
1.21,Good,H,VS1,59.5,65,6871,6.88,6.84,4.08
0.41,Very Good,D,VS2,62.1,53,912,4.78,4.82,2.98
1.01,Ideal,I,VS1,62.9,56,4118,6.43,6.38,4.03
1.27,Very Good,H,SI2,60.6,59,5715,6.97,7,4.23
0.5,Premium,E,SI1,63,58,1415,5.08,5.04,3.19
1.09,Ideal,G,VVS2,61.8,56,8753,6.58,6.62,4.08
0.25,Very Good,E,VVS2,62.2,61,548,3.98,4.03,2.49
0.3,Very Good,E,VVS2,62.5,56,742,4.28,4.3,2.68
0.53,Ideal,D,VS2,60.2,57,1956,5.26,5.24,3.16
0.41,Premium,H,SI1,60.9,60,683,4.79,4.83,2.93
0.3,Good,G,VVS2,63.8,56,684,4.27,4.29,2.73
0.75,Premium,I,VS2,60,57,2329,5.93,5.9,3.55
0.36,Premium,F,VS2,58.5,58,869,4.69,4.65,2.73
0.32,Premium,H,VS1,60.5,59,720,4.42,4.41,2.67
0.38,Very Good,E,VS1,61.5,58,1000,4.64,4.69,2.87
0.5,Fair,H,VS1,67.1,58,1134,4.94,4.89,3.3
1.01,Very Good,F,VS1,62.8,58,6999,6.32,6.39,3.99
0.64,Very Good,G,VS2,62.7,59,1873,5.44,5.5,3.43
2.01,Good,I,VS2,59.9,65,15729,8.19,8.14,4.89
2,Fair,I,SI2,65.2,59,10483,7.74,7.69,5.03
1,Ideal,H,SI1,60.3,56,4702,6.52,6.54,3.94
0.8,Ideal,H,VS1,63.1,58,3111,5.89,5.96,3.74
1.78,Premium,H,VS1,60.2,59,15601,7.96,7.83,4.75
0.33,Premium,H,VS2,62,59,668,4.44,4.4,2.74
1.35,Ideal,G,VS1,61.5,56,10193,7.12,7.15,4.39
0.7,Ideal,G,VS1,61.9,55,3384,5.67,5.71,3.52
0.33,Ideal,E,VVS2,60.9,56,814,4.45,4.48,2.72
1.03,Fair,I,SI2,65.2,56,3530,6.42,6.35,4.16
1.13,Premium,E,SI2,59.4,62,4040,6.83,6.78,4.04
0.32,Premium,G,VS2,60.1,61,672,4.44,4.41,2.66
0.34,Very Good,F,VVS2,61,56,825,4.51,4.53,2.76
0.3,Good,H,VVS2,63.7,55,605,4.24,4.27,2.71
0.23,Ideal,E,VS1,61.9,55,586,3.94,3.98,2.45
0.55,Premium,E,VS2,58.1,62,1708,5.46,5.38,3.15
0.7,Good,D,SI2,63.1,60,2221,5.56,5.62,3.53
0.7,Ideal,D,VVS2,61.7,55,5539,5.73,5.75,3.54
0.31,Ideal,G,VS1,62.9,57,802,4.32,4.3,2.71
1.01,Ideal,E,SI1,61.9,56,5571,6.43,6.47,3.99
1,Very Good,F,VS1,62.1,60,6883,6.33,6.42,3.96
1.01,Premium,E,SI1,63,61,5077,6.42,6.37,4.03
1.41,Very Good,J,VS1,59.4,59,7636,7.34,7.38,4.37
1.26,Premium,J,VS2,62.5,58,5015,6.9,6.92,4.32
1.53,Premium,H,SI1,62.4,60,8365,7.34,7.31,4.57
0.55,Very Good,F,SI1,60.7,57,1316,5.27,5.3,3.21
1.25,Premium,F,I1,58,59,3724,7.12,7.05,4.11
1,Very Good,E,SI2,63.3,55,4390,6.29,6.25,3.97
1.07,Ideal,H,SI2,62.8,56,4899,6.5,6.56,4.1
0.57,Premium,F,SI1,62.7,59,1571,5.3,5.26,3.31
1.61,Very Good,H,VS2,59.4,58,11627,7.64,7.74,4.57
0.71,Premium,F,VS1,59.1,59,2920,5.88,5.83,3.46
0.36,Ideal,I,IF,61.8,55,735,4.58,4.61,2.84
0.3,Ideal,E,VVS2,61.5,58,766,4.29,4.3,2.64
0.3,Ideal,F,VS1,61.8,55,795,4.32,4.36,2.68
0.78,Premium,F,SI1,61.5,59,2816,5.96,5.88,3.64
1.24,Ideal,H,VVS2,62,56,8069,6.92,6.86,4.27
0.32,Ideal,H,VS2,61.7,57,529,4.38,4.4,2.71
2.35,Premium,I,SI1,61.8,58,14185,8.58,8.44,5.26
1.61,Ideal,I,SI1,62.7,55,9439,7.48,7.54,4.71
0.31,Ideal,D,VVS2,60.9,57,777,4.38,4.42,2.68
1.22,Ideal,F,VS1,62.2,57,9633,6.85,6.81,4.25
0.96,Ideal,G,VS1,61.1,56,6807,6.34,6.39,3.89
0.71,Premium,E,VS2,59.9,58,2735,5.81,5.78,3.47
0.41,Ideal,F,VVS1,61.6,55,1196,4.79,4.82,2.96
0.31,Ideal,F,VVS1,62.2,53,840,4.35,4.37,2.71
0.42,Good,F,SI1,63.4,56,722,4.75,4.78,3.02
1.2,Premium,G,SI2,62.4,58,5846,6.77,6.73,4.21
0.38,Ideal,E,VS2,60.1,56,866,4.69,4.72,2.83
0.58,Ideal,F,VS2,62.1,56,1790,5.37,5.33,3.32
0.8,Very Good,J,VS1,62.7,58,2487,5.91,5.95,3.72
0.72,Ideal,H,SI2,61.3,56,2393,5.77,5.75,3.53
0.9,Good,G,VVS2,62.6,63,4485,6.1,6.14,3.83
0.41,Ideal,F,VS1,62.7,55,1076,4.77,4.74,2.98
1.01,Premium,G,VS2,62.4,58,6108,6.41,6.38,3.99
1,Very Good,F,SI1,63.3,61,4798,6.31,6.29,3.99
0.42,Premium,F,SI1,61.8,58,773,4.81,4.84,2.98
0.91,Very Good,I,VS2,61.5,58,3994,6.2,6.23,3.82
2.63,Ideal,J,SI2,62.1,57,16914,8.83,8.88,5.5
0.28,Very Good,F,VVS1,60.1,59,642,4.24,4.25,2.55
1.08,Ideal,H,VS1,62,55,6562,6.56,6.6,4.08
1.51,Good,I,VVS1,64,60,9471,7.26,7.21,4.63
0.36,Ideal,E,SI1,62.1,56,631,4.56,4.59,2.84
1.15,Very Good,D,SI1,61.7,58,5932,6.69,6.76,4.15
0.31,Ideal,E,VS2,61.7,55,872,4.39,4.36,2.7
0.78,Very Good,H,VS1,61.7,56,2947,5.92,5.94,3.66
0.32,Ideal,H,IF,62,55,814,4.39,4.42,2.73
0.43,Ideal,G,VS1,61.3,57,1008,4.88,4.85,2.98
0.42,Very Good,H,VS2,62.1,54,755,4.81,4.84,2.99
0.37,Ideal,F,SI1,61.6,56,746,4.61,4.65,2.85
0.41,Good,G,I1,63.8,56,600,4.74,4.7,3.01
0.38,Ideal,F,VVS2,62.7,56,1104,4.64,4.61,2.9
0.31,Ideal,J,VS1,62.1,55,424,4.35,4.38,2.71
0.4,Ideal,F,VVS2,61.7,55,1163,4.76,4.74,2.93
0.26,Very Good,E,VS2,59.2,58,453,4.18,4.2,2.48
1.2,Very Good,I,VS2,62.5,59,5724,6.73,6.77,4.22
0.75,Good,E,VS2,59.7,65,2717,5.85,5.8,3.48
0.37,Ideal,E,VS2,62.3,56,811,4.56,4.59,2.85
0.32,Good,D,I1,64,54,468,4.36,4.33,2.78
0.51,Ideal,G,VS1,61.7,55,1781,5.17,5.14,3.18
0.4,Ideal,F,VVS1,61.3,56,1323,4.76,4.73,2.91
1.52,Premium,E,SI1,60.2,58,10180,7.44,7.37,4.46
1,Good,E,SI1,58,60,5384,6.48,6.52,3.77
0.53,Premium,F,VS2,62.1,58,1636,5.21,5.16,3.22
0.94,Ideal,E,SI2,61.6,57,4972,6.29,6.31,3.88
1.35,Premium,G,VS1,62.1,59,10012,7.06,7.02,4.37
0.79,Premium,E,SI2,61,58,2868,5.96,5.9,3.62
0.74,Fair,D,VVS2,65.4,53,4040,5.73,5.71,3.74
0.58,Premium,F,SI1,61,57,1634,5.41,5.34,3.28
0.52,Premium,G,VS1,62.4,59,1689,5.13,5.16,3.21
1.31,Ideal,G,VS2,61.9,56,8922,7.05,7.08,4.37
0.41,Good,F,SI1,63.3,57,755,4.69,4.72,2.98
1,Very Good,F,VVS2,61.4,58,8216,6.36,6.41,3.92
0.37,Ideal,F,VVS1,61.3,56,997,4.65,4.68,2.86
0.96,Fair,G,I1,64.5,60,2068,6.16,6.11,3.96
0.43,Ideal,H,SI1,62.4,56,716,4.81,4.83,3.01
0.41,Premium,G,VS2,61.5,58,1061,4.82,4.8,2.96
0.31,Very Good,D,VVS1,61.1,56,826,4.35,4.42,2.68
1.52,Fair,F,SI2,56.3,64,8938,7.68,7.62,4.31
0.7,Good,G,VS1,63.5,61,2577,5.6,5.64,3.57
0.4,Premium,E,VS2,62.2,58,975,4.72,4.67,2.92
1.58,Premium,D,SI1,59,59,13329,7.68,7.63,4.52
0.75,Very Good,F,SI1,60.6,60,2463,5.88,5.91,3.57
0.3,Ideal,G,IF,61.4,57,956,4.37,4.33,2.67
0.26,Good,E,VVS1,59.4,61,597,4.13,4.15,2.46
1.01,Good,D,SI1,63.9,61,5055,6.28,6.31,4.02
1.04,Premium,G,SI1,60.9,59,5017,6.57,6.53,3.99
2.01,Ideal,I,SI1,61.9,56,14558,8.16,8.08,5.03
1.31,Good,I,VS1,64.3,58.7,6455,6.84,6.87,4.41
0.32,Very Good,F,SI2,62.6,56,421,4.37,4.41,2.75
0.32,Ideal,D,VS2,62.2,56,758,4.36,4.39,2.72
1,Premium,E,SI2,61.2,60,4704,6.45,6.42,3.94
0.27,Very Good,F,VVS2,61.8,57,682,4.15,4.17,2.57
0.51,Ideal,D,VS2,61.2,55,1787,5.16,5.18,3.16
0.91,Premium,G,SI2,60.1,62,3047,6.24,6.2,3.73
0.41,Ideal,E,VS2,62.1,57,935,4.74,4.79,2.96
0.35,Ideal,E,VVS2,61.3,56,881,4.54,4.6,2.8
0.7,Very Good,D,VS2,63.2,60,3033,5.61,5.56,3.53
0.51,Very Good,D,SI1,62.8,56,1569,5.07,5.09,3.19
0.3,Good,I,SI1,63.2,55,405,4.25,4.29,2.7
1.3,Very Good,H,VS1,61.9,56,7747,6.97,7.05,4.34
0.41,Ideal,H,SI1,61.2,57,876,4.78,4.76,2.92
0.33,Premium,H,VS2,62.4,58,668,4.42,4.39,2.75
2.52,Very Good,G,SI2,63.2,58,17689,8.65,8.61,5.45
0.3,Ideal,E,VS2,61.6,55,844,4.33,4.31,2.66
1.64,Ideal,F,SI1,61.8,55,13289,7.6,7.58,4.69
0.3,Very Good,G,VS1,63.1,58,776,4.28,4.24,2.69
0.26,Ideal,E,VVS1,61.7,57,769,4.1,4.07,2.52
1.09,Ideal,G,VS1,60.4,58,8296,6.67,6.7,4.04
0.9,Good,H,VS2,64.3,60,3890,6.02,6.04,3.88
2.1,Very Good,J,SI2,59.1,58,12381,8.4,8.46,4.98
0.7,Very Good,J,SI1,61.7,57,1979,5.65,5.69,3.5
0.54,Premium,G,SI1,61.1,57,1241,5.27,5.21,3.2
0.5,Ideal,E,SI1,60.1,57,1410,5.14,5.27,3.13
1.21,Premium,J,VVS2,61.7,60,5531,6.85,6.82,4.22
0.33,Ideal,G,VVS1,61.7,55,838,4.44,4.48,2.75
1,Premium,H,VS1,60.7,59,5387,6.44,6.4,3.9
2,Premium,H,SI2,62.8,56,16031,8.04,7.98,5.03
0.5,Good,D,SI1,63.7,57,1235,5.01,4.94,3.17
1.11,Ideal,D,SI2,61.6,55,5648,6.66,6.62,4.09
0.5,Very Good,F,SI2,62.4,56,1147,5.08,5.12,3.18
1.01,Very Good,E,SI1,62.6,57,4912,6.36,6.41,4
0.87,Ideal,E,SI1,61.5,57,5112,6.12,6.15,3.77
0.57,Good,J,VS2,63.3,56,1100,5.24,5.28,3.33
0.32,Ideal,I,VS2,63,57,576,4.37,4.33,2.74
0.35,Ideal,D,VS2,62.3,55,829,4.52,4.54,2.82
0.4,Ideal,E,VVS2,61.8,55,1238,4.78,4.74,2.94
0.7,Premium,H,VVS2,59.6,59,2717,5.83,5.78,3.46
1.36,Ideal,J,VVS2,61.9,56,6973,7.16,7.13,4.42
0.7,Very Good,J,VS2,63.2,61,1940,5.62,5.59,3.54
0.38,Ideal,E,VVS2,62.4,56,1097,4.69,4.63,2.91
2.5,Premium,H,SI2,62.4,59,15934,8.61,8.54,5.35
0.35,Ideal,D,VS2,60.5,56,907,4.63,4.6,2.79
1.02,Ideal,G,VS2,62.3,55,6648,6.45,6.48,4.03
1.72,Premium,F,I1,60.5,59,7089,7.8,7.71,4.69
1.23,Ideal,H,SI2,62.1,56,6199,6.85,6.82,4.24
1.03,Premium,J,SI1,61.1,61,3749,6.49,6.44,3.95
1.11,Ideal,E,SI1,62.5,54,6737,6.62,6.63,4.13
0.99,Premium,F,SI2,60.6,61,4075,6.45,6.38,3.89
0.55,Ideal,D,VS2,60.6,56,2224,5.3,5.36,3.23
1.17,Premium,H,I1,62.8,58,3669,6.71,6.69,4.21
1.01,Very Good,H,VS2,60.7,58,5638,6.47,6.51,3.94
0.7,Good,E,SI2,60.7,61,2405,5.69,5.71,3.46
1.37,Premium,G,VS1,58.3,60,10412,7.35,7.3,4.27
0.41,Ideal,D,VS1,61.8,57,1230,4.8,4.75,2.95
0.36,Premium,D,VS2,59.1,58,852,4.63,4.68,2.75
0.52,Ideal,H,VS2,62,57,1385,5.12,5.08,3.16
1.01,Fair,E,SI1,65.3,59,4844,6.13,6.19,4.02
0.31,Very Good,F,SI2,63,58,408,4.34,4.36,2.74
0.26,Ideal,H,VS1,61.9,55,448,4.1,4.13,2.55
0.74,Premium,E,SI2,58.8,60,2512,5.93,5.91,3.48
1.5,Fair,I,SI2,68.1,59,6209,7.12,6.84,4.75
0.64,Ideal,G,VS1,62.3,54,2155,5.54,5.56,3.46
0.5,Ideal,G,VVS1,62.2,54,1883,5.1,5.13,3.18
0.35,Premium,E,SI1,62.9,58,788,4.52,4.48,2.83
0.76,Ideal,H,VS2,61.9,55,3016,5.85,5.88,3.64
1,Premium,E,SI1,61.6,59,5600,6.41,6.38,3.94
0.73,Ideal,G,SI1,60.6,57,3089,5.84,5.87,3.55
0.3,Very Good,D,SI1,61.3,60,552,4.26,4.32,2.63
1,Fair,I,VS1,64,49,3951,6.43,6.39,4.1
2.02,Good,I,SI2,61,62,12927,8.1,8.14,4.95
1.86,Premium,G,SI2,62.5,60,10572,7.9,7.8,4.91
1.2,Very Good,F,VS2,62.9,55,8454,6.75,6.8,4.26
0.31,Ideal,G,VVS1,62.4,54,759,4.31,4.34,2.7
2.03,Very Good,I,SI1,62.2,59,16693,8.03,8.09,5.01
1.22,Ideal,J,VS2,61,55,6052,6.92,6.96,4.23
0.3,Ideal,F,VS2,61.6,57,605,4.3,4.33,2.66
0.31,Premium,F,VS2,61.2,58,802,4.37,4.35,2.67
1.24,Premium,H,SI1,60.1,58,6215,7.04,7.01,4.22
0.33,Premium,H,VS1,62.4,60,540,4.39,4.42,2.75
0.56,Very Good,D,IF,60.7,56,4440,5.34,5.36,3.25
1,Good,E,SI1,61.1,58,6275,6.43,6.41,3.92
0.31,Very Good,H,VVS1,63.3,58,907,4.32,4.28,2.72
1.04,Premium,E,SI2,60.1,60,4436,6.53,6.51,3.92
0.7,Fair,D,SI1,66.2,57,2550,5.56,5.41,3.63
0.3,Very Good,D,VS1,58,62,666,4.44,4.45,2.58
0.7,Ideal,H,SI2,61.6,56,2326,5.77,5.72,3.53
0.32,Premium,I,VS1,61.9,58,648,4.4,4.36,2.71
1.01,Premium,E,SI1,62.4,58,4399,6.37,6.42,3.99
0.3,Ideal,H,IF,62.2,54,764,4.34,4.37,2.71
0.71,Ideal,D,SI2,61.3,57,2633,5.78,5.71,3.52
1.33,Premium,I,VS1,61.7,58,6390,7.09,7.14,4.39
1.5,Premium,G,VS1,62.7,58,14105,7.25,7.3,4.56
0.33,Premium,E,SI1,60.9,58,579,4.46,4.5,2.73
0.47,Premium,H,VS1,61.8,58,1143,4.94,4.99,3.07
0.29,Very Good,E,VVS1,59.5,61,609,4.29,4.31,2.56
1.66,Ideal,H,IF,61.5,57,14724,7.59,7.62,4.68
2.28,Good,J,SI2,63.6,57,9068,8.37,8.32,5.31
0.57,Very Good,D,VVS1,62.8,56,3126,5.27,5.31,3.32
0.7,Very Good,F,VS2,61.7,63,2762,5.64,5.61,3.47
0.41,Ideal,F,VS1,60.8,57,1076,4.8,4.77,2.91
1,Good,D,SI1,64.1,56,6328,6.28,6.24,4.01
0.9,Very Good,D,VS1,60.3,58,5331,6.23,6.28,3.77
0.32,Ideal,E,VVS2,61.5,56,1010,4.41,4.44,2.72
2,Premium,G,SI2,61.1,60,13986,8.1,8.03,4.93
0.53,Premium,H,SI2,62.5,60,1015,5.16,5.18,3.23
0.5,Fair,D,VVS1,65.9,64,1792,4.92,5.03,3.28
0.26,Premium,E,VVS1,60.9,59,635,4.09,4.12,2.5
0.71,Ideal,E,VS1,60.4,56,3238,5.8,5.85,3.52
0.56,Ideal,F,SI1,61.1,55.9,1685,5.33,5.35,3.26
1,Good,H,VS2,63.8,59,4028,6.28,6.26,4
0.34,Ideal,G,VS2,62.4,57,663,4.48,4.46,2.79
0.74,Ideal,J,VS1,61.6,57,2154,5.77,5.83,3.57
0.33,Ideal,H,VS1,62,55,579,4.44,4.46,2.76
0.42,Ideal,J,VS1,60.9,57,851,4.86,4.83,2.95
0.38,Good,F,VS2,56.2,61,873,4.84,4.87,2.73
2.19,Ideal,I,SI2,62.4,56,16147,8.26,8.3,5.17
1.2,Very Good,F,SI2,62.2,62,5247,6.7,6.77,4.19
0.57,Good,F,SI2,61.9,57.7,1280,5.32,5.34,3.3
0.33,Ideal,H,SI2,61.1,57,433,4.46,4.48,2.73
0.63,Ideal,G,IF,61.9,56,3363,5.5,5.52,3.41
0.32,Ideal,E,VS2,61.9,56,702,4.36,4.4,2.71
1.12,Premium,I,VS2,62.8,57,4986,6.68,6.61,4.17
1.15,Ideal,I,VS1,61.3,56,5930,6.74,6.76,4.14
1.2,Premium,F,SI1,62.9,58,6435,6.76,6.69,4.23
1.2,Very Good,I,VVS2,61.7,63,5107,6.72,6.7,4.13
0.53,Very Good,E,SI2,63,57,1174,5.13,5.16,3.24
0.5,Ideal,D,VS2,61.1,57,2243,5.11,5.13,3.13
1.01,Fair,F,VS2,65.5,62,5501,6.19,6.23,4.07
0.44,Good,D,VVS1,59.2,57,2250,4.96,5,2.95
0.31,Premium,I,VS2,62.3,60,435,4.31,4.32,2.69
0.32,Ideal,G,IF,61.1,57,918,4.41,4.43,2.7
0.72,Ideal,J,SI2,61.7,55,1926,5.77,5.81,3.57
2,Fair,E,SI2,59.9,61,15540,8.16,8.04,4.86
1.32,Ideal,G,VS1,61.7,56,11584,7.04,7.07,4.35
0.9,Premium,F,SI2,62.3,57,3704,6.18,6.15,3.84
0.71,Very Good,G,SI1,62.3,57,2104,5.7,5.76,3.57
0.3,Very Good,G,SI1,62.8,56,447,4.28,4.32,2.7
0.42,Premium,E,SI1,61.2,60,873,4.86,4.81,2.96
0.9,Good,D,SI2,59.5,62,3798,6.2,6.23,3.7
0.33,Premium,H,VS2,61.3,60,521,4.44,4.47,2.73
1.2,Very Good,H,I1,63.1,60,2850,6.75,6.67,4.23
2.2,Ideal,G,SI2,62,57,18168,8.31,8.27,5.14
0.5,Very Good,F,SI1,61.6,60,1214,5.07,5.1,3.13
1.54,Premium,I,VS2,61.7,59,8917,7.4,7.34,4.55
0.91,Very Good,G,SI1,63.5,58,4081,6.15,6.04,3.87
0.98,Very Good,E,SI2,61.1,60,3895,6.31,6.36,3.87
0.71,Very Good,E,VS2,63.3,59,2922,5.62,5.66,3.57
0.31,Good,G,VVS1,63.1,56,816,4.33,4.35,2.74
0.39,Ideal,F,VS1,62.3,57,958,4.65,4.69,2.91
1.21,Very Good,I,SI1,61.2,62,5190,6.81,6.84,4.18
1.59,Very Good,H,VVS2,63,58,12297,7.43,7.48,4.7
0.3,Premium,H,VVS1,60.7,58,620,4.35,4.38,2.65
0.52,Ideal,D,VVS2,62,56,2426,5.14,5.18,3.2
0.46,Very Good,I,VVS1,62.9,57,1163,4.91,4.95,3.1
0.41,Very Good,E,SI2,63.3,56,818,4.73,4.69,2.98
0.36,Ideal,F,IF,60.3,57,1063,4.61,4.65,2.79
0.91,Very Good,F,SI1,62,59,4141,6.2,6.22,3.85
1.5,Premium,G,SI2,60.1,59,8820,7.38,7.36,4.43
0.34,Premium,G,VS2,61.2,58,765,4.5,4.46,2.74
0.32,Ideal,G,IF,61.4,55,918,4.42,4.44,2.72
0.23,Good,F,VVS2,62.8,61,505,3.92,3.95,2.47
0.51,Ideal,F,VVS2,61.2,56,2093,5.17,5.19,3.17
0.3,Ideal,F,VS1,62.2,54.4,652,4.3,4.33,2.68
0.52,Ideal,F,VS2,61.3,57,1624,5.22,5.19,3.19
1.51,Good,I,VS1,63.6,57,9581,7.14,7.21,4.56
0.33,Premium,G,VVS2,61.3,59,927,4.45,4.42,2.72
1.08,Premium,H,I1,61.7,59,3118,6.54,6.59,4.05
0.24,Very Good,E,VVS1,60.4,62,485,3.99,4.02,2.42
0.31,Premium,E,VVS2,61.4,60,1046,4.36,4.34,2.67
1.51,Good,G,VS2,64.2,54,11746,7.27,7.18,4.64
0.33,Premium,F,VS2,60.8,58,666,4.44,4.47,2.71
0.5,Good,J,SI1,63.2,55,912,5.03,5.07,3.19
1,Ideal,D,SI1,62.5,55,4928,6.43,6.38,4
0.51,Ideal,F,SI1,62.8,57,1274,5.09,5.07,3.19
0.36,Ideal,F,VS2,60.5,57,786,4.61,4.65,2.8
1.02,Ideal,D,SI1,62.3,56,5266,6.49,6.45,4.03
0.72,Ideal,E,SI1,60.5,55,3409,5.8,5.86,3.53
0.7,Very Good,E,SI2,61.5,59,2464,5.7,5.74,3.52
1.2,Very Good,D,SI1,62.4,58,7646,6.75,6.78,4.23
1.01,Fair,F,VS2,64.8,56,4791,6.3,6.25,4.07
0.76,Premium,F,SI2,62.3,55,2425,5.88,5.84,3.65
0.7,Good,F,SI1,64.3,63,1955,5.55,5.58,3.58
1.52,Ideal,F,SI1,62,54,12182,7.44,7.36,4.59
1.4,Ideal,F,VVS1,61.9,57,16808,7.2,7.14,4.44
0.31,Premium,H,VS1,61.8,61,698,4.36,4.32,2.68
0.33,Ideal,D,VS2,62.1,55,781,4.43,4.46,2.76
0.49,Premium,F,SI1,58.7,60,1179,5.2,5.15,3.04
0.32,Ideal,F,VS1,61.6,57,716,4.39,4.42,2.71
0.41,Ideal,F,VS1,62.5,57,1007,4.75,4.76,2.97
1.28,Premium,H,SI1,62.3,58,6946,7,6.94,4.34
0.93,Very Good,F,VS2,62.7,58,4925,6.21,6.27,3.91
1.58,Ideal,H,SI1,62.5,57,10345,7.43,7.39,4.63
1.08,Ideal,H,SI2,59.3,57,4455,6.71,6.74,3.99
